tid,attribute,correct_val
180,City,guntersville
180,State,al
180,ZipCode,35976
180,CountyName,marshall
180,PhoneNumber,2565718000
180,HospitalType,acute care hospitals
180,HospitalOwner,government - hospital district or authority
180,EmergencyService,yes
180,Condition,pneumonia
180,MeasureCode,pn-2
180,MeasureName,pneumonia patients assessed and given pneumococcal vaccination
180,Score,87%
180,Sample,128 patients
180,Stateavg,al_pn-2
181,ProviderNumber,10010
181,HospitalName,marshall medical center north
181,Address1,8000 alabama highway 69
181,Address2,
181,Address3,
181,City,guntersville
181,State,al
181,ZipCode,35976
181,CountyName,marshall
181,PhoneNumber,2565718000
181,HospitalType,acute care hospitals
181,HospitalOwner,government - hospital district or authority
181,EmergencyService,yes
181,Condition,pneumonia
181,MeasureCode,pn-3b
181,MeasureName,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
181,Score,94%
181,Sample,115 patients
181,Stateavg,al_pn-3b
182,ProviderNumber,10010
182,HospitalName,marshall medical center north
182,Address1,8000 alabama highway 69
182,Address2,
182,Address3,
182,City,guntersville
182,State,al
182,ZipCode,35976
182,CountyName,marshall
182,PhoneNumber,2565718000
182,HospitalType,acute care hospitals
182,HospitalOwner,government - hospital district or authority
182,EmergencyService,yes
182,Condition,pneumonia
182,MeasureCode,pn-4
182,MeasureName,pneumonia patients given smoking cessation advice/counseling
182,Score,94%
182,Sample,65 patients
182,Stateavg,al_pn-4
183,ProviderNumber,10010
183,HospitalName,marshall medical center north
183,Address1,8000 alabama highway 69
183,Address2,
183,Address3,
183,City,guntersville
183,State,al
183,ZipCode,35976
183,CountyName,marshall
183,PhoneNumber,2565718000
183,HospitalType,acute care hospitals
183,HospitalOwner,government - hospital district or authority
183,EmergencyService,yes
183,Condition,pneumonia
183,MeasureCode,pn-5c
183,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival
183,Score,97%
183,Sample,158 patients
183,Stateavg,al_pn-5c
184,ProviderNumber,10010
184,HospitalName,marshall medical center north
184,Address1,8000 alabama highway 69
184,Address2,
184,Address3,
184,City,guntersville
184,State,al
184,ZipCode,35976
184,CountyName,marshall
184,PhoneNumber,2565718000
184,HospitalType,acute care hospitals
184,HospitalOwner,government - hospital district or authority
184,EmergencyService,yes
184,Condition,pneumonia
184,MeasureCode,pn-6
184,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s)
184,Score,93%
184,Sample,133 patients
184,Stateavg,al_pn-6
185,ProviderNumber,10010
185,HospitalName,marshall medical center north
185,Address1,8000 alabama highway 69
185,Address2,
185,Address3,
185,City,guntersville
185,State,al
185,ZipCode,35976
185,CountyName,marshall
185,PhoneNumber,2565718000
185,HospitalType,acute care hospitals
185,HospitalOwner,government - hospital district or authority
185,EmergencyService,yes
185,Condition,pneumonia
185,MeasureCode,pn-7
185,MeasureName,pneumonia patients assessed and given influenza vaccination
185,Score,90%
185,Sample,101 patients
185,Stateavg,al_pn-7
186,ProviderNumber,10010
186,HospitalName,marshall medical center north
186,Address1,8000 alabama highway 69
186,Address2,
186,Address3,
186,City,guntersville
186,State,al
186,ZipCode,35976
186,CountyName,marshall
186,PhoneNumber,2565718000
186,HospitalType,acute care hospitals
186,HospitalOwner,government - hospital district or authority
186,EmergencyService,yes
186,Condition,surgical infection prevention
186,MeasureCode,scip-card-2
186,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
186,Score,86%
186,Sample,14 patients
186,Stateavg,al_scip-card-2
187,ProviderNumber,10010
187,HospitalName,marshall medical center north
187,Address1,8000 alabama highway 69
187,Address2,
187,Address3,
187,City,guntersville
187,State,al
187,ZipCode,35976
187,CountyName,marshall
187,PhoneNumber,2565718000
187,HospitalType,acute care hospitals
187,HospitalOwner,government - hospital district or authority
187,EmergencyService,yes
187,Condition,surgical infection prevention
187,MeasureCode,scip-inf-1
187,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
187,Score,95%
187,Sample,66 patients
187,Stateavg,al_scip-inf-1
188,ProviderNumber,10010
188,HospitalName,marshall medical center north
188,Address1,8000 alabama highway 69
188,Address2,
188,Address3,
188,City,guntersville
188,State,al
188,ZipCode,35976
188,CountyName,marshall
188,PhoneNumber,2565718000
188,HospitalType,acute care hospitals
188,HospitalOwner,government - hospital district or authority
188,EmergencyService,yes
188,Condition,surgical infection prevention
188,MeasureCode,scip-inf-2
188,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
188,Score,91%
188,Sample,64 patients
188,Stateavg,al_scip-inf-2
189,ProviderNumber,10010
189,HospitalName,marshall medical center north
189,Address1,8000 alabama highway 69
189,Address2,
189,Address3,
189,City,guntersville
189,State,al
189,ZipCode,35976
189,CountyName,marshall
189,PhoneNumber,2565718000
189,HospitalType,acute care hospitals
189,HospitalOwner,government - hospital district or authority
189,EmergencyService,yes
189,Condition,surgical infection prevention
189,MeasureCode,scip-inf-3
189,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
189,Score,100%
189,Sample,63 patients
189,Stateavg,al_scip-inf-3
190,ProviderNumber,10010
190,HospitalName,marshall medical center north
190,Address1,8000 alabama highway 69
190,Address2,
190,Address3,
190,City,guntersville
190,State,al
190,ZipCode,35976
190,CountyName,marshall
190,PhoneNumber,2565718000
190,HospitalType,acute care hospitals
190,HospitalOwner,government - hospital district or authority
190,EmergencyService,yes
190,Condition,surgical infection prevention
190,MeasureCode,scip-inf-4
190,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
190,Score,
190,Sample,0 patients
190,Stateavg,al_scip-inf-4
191,ProviderNumber,10010
191,HospitalName,marshall medical center north
191,Address1,8000 alabama highway 69
191,Address2,
191,Address3,
191,City,guntersville
191,State,al
191,ZipCode,35976
191,CountyName,marshall
191,PhoneNumber,2565718000
191,HospitalType,acute care hospitals
191,HospitalOwner,government - hospital district or authority
191,EmergencyService,yes
191,Condition,surgical infection prevention
191,MeasureCode,scip-inf-6
191,MeasureName,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
191,Score,100%
191,Sample,155 patients
191,Stateavg,al_scip-inf-6
192,ProviderNumber,10010
192,HospitalName,marshall medical center north
192,Address1,8000 alabama highway 69
192,Address2,
192,Address3,
192,City,guntersville
192,State,al
192,ZipCode,35976
192,CountyName,marshall
192,PhoneNumber,2565718000
192,HospitalType,acute care hospitals
192,HospitalOwner,government - hospital district or authority
192,EmergencyService,yes
192,Condition,surgical infection prevention
192,MeasureCode,scip-vte-1
192,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
192,Score,86%
192,Sample,56 patients
192,Stateavg,al_scip-vte-1
193,ProviderNumber,10010
193,HospitalName,marshall medical center north
193,Address1,8000 alabama highway 69
193,Address2,
193,Address3,
193,City,guntersville
193,State,al
193,ZipCode,35976
193,CountyName,marshall
193,PhoneNumber,2565718000
193,HospitalType,acute care hospitals
193,HospitalOwner,government - hospital district or authority
193,EmergencyService,yes
193,Condition,surgical infection prevention
193,MeasureCode,scip-vte-2
193,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
193,Score,84%
193,Sample,56 patients
193,Stateavg,al_scip-vte-2
194,ProviderNumber,10011
194,HospitalName,st vincents east
194,Address1,50 medical park east drive
194,Address2,
194,Address3,
194,City,birmingham
194,State,al
194,ZipCode,35235
194,CountyName,jefferson
194,PhoneNumber,2058383122
194,HospitalType,acute care hospitals
194,HospitalOwner,voluntary non-profit - private
194,EmergencyService,yes
194,Condition,heart attack
194,MeasureCode,ami-1
194,MeasureName,heart attack patients given aspirin at arrival
194,Score,99%
194,Sample,240 patients
194,Stateavg,al_ami-1
195,ProviderNumber,10011
195,HospitalName,st vincents east
195,Address1,50 medical park east drive
195,Address2,
195,Address3,
195,City,birmingham
195,State,al
195,ZipCode,35235
195,CountyName,jefferson
195,PhoneNumber,2058383122
195,HospitalType,acute care hospitals
195,HospitalOwner,voluntary non-profit - private
195,EmergencyService,yes
195,Condition,heart attack
195,MeasureCode,ami-2
195,MeasureName,heart attack patients given aspirin at discharge
195,Score,96%
195,Sample,295 patients
195,Stateavg,al_ami-2
196,ProviderNumber,10011
196,HospitalName,st vincents east
196,Address1,50 medical park east drive
196,Address2,
196,Address3,
196,City,birmingham
196,State,al
196,ZipCode,35235
196,CountyName,jefferson
196,PhoneNumber,2058383122
196,HospitalType,acute care hospitals
196,HospitalOwner,voluntary non-profit - private
196,EmergencyService,yes
196,Condition,heart attack
196,MeasureCode,ami-3
196,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
196,Score,91%
196,Sample,70 patients
196,Stateavg,al_ami-3
197,ProviderNumber,10011
197,HospitalName,st vincents east
197,Address1,50 medical park east drive
197,Address2,
197,Address3,
197,City,birmingham
197,State,al
197,ZipCode,35235
197,CountyName,jefferson
197,PhoneNumber,2058383122
197,HospitalType,acute care hospitals
197,HospitalOwner,voluntary non-profit - private
197,EmergencyService,yes
197,Condition,heart attack
197,MeasureCode,ami-4
197,MeasureName,heart attack patients given smoking cessation advice/counseling
197,Score,100%
197,Sample,131 patients
197,Stateavg,al_ami-4
198,ProviderNumber,10011
198,HospitalName,st vincents east
198,Address1,50 medical park east drive
198,Address2,
198,Address3,
198,City,birmingham
198,State,al
198,ZipCode,35235
198,CountyName,jefferson
198,PhoneNumber,2058383122
198,HospitalType,acute care hospitals
198,HospitalOwner,voluntary non-profit - private
198,EmergencyService,yes
198,Condition,heart attack
198,MeasureCode,ami-5
198,MeasureName,heart attack patients given beta blocker at discharge
198,Score,99%
198,Sample,288 patients
198,Stateavg,al_ami-5
199,ProviderNumber,10011
199,HospitalName,st vincents east
199,Address1,50 medical park east drive
199,Address2,
199,Address3,
199,City,birmingham
199,State,al
199,ZipCode,35235
199,CountyName,jefferson
199,PhoneNumber,2058383122
199,HospitalType,acute care hospitals
199,HospitalOwner,voluntary non-profit - private
199,EmergencyService,yes
199,Condition,heart attack
199,MeasureCode,ami-7a
199,MeasureName,heart attack patients given fibrinolytic medication within 30 minutes of arrival
199,Score,
199,Sample,0 patients
199,Stateavg,al_ami-7a
200,ProviderNumber,10011
200,HospitalName,st vincents east
200,Address1,50 medical park east drive
200,Address2,
200,Address3,
200,City,birmingham
200,State,al
200,ZipCode,35235
200,CountyName,jefferson
200,PhoneNumber,2058383122
200,HospitalType,acute care hospitals
200,HospitalOwner,voluntary non-profit - private
200,EmergencyService,yes
200,Condition,heart attack
200,MeasureCode,ami-8a
200,MeasureName,heart attack patients given pci within 90 minutes of arrival
200,Score,85%
200,Sample,48 patients
200,Stateavg,al_ami-8a
201,ProviderNumber,10011
201,HospitalName,st vincents east
201,Address1,50 medical park east drive
201,Address2,
201,Address3,
201,City,birmingham
201,State,al
201,ZipCode,35235
201,CountyName,jefferson
201,PhoneNumber,2058383122
201,HospitalType,acute care hospitals
201,HospitalOwner,voluntary non-profit - private
201,EmergencyService,yes
201,Condition,heart failure
201,MeasureCode,hf-1
201,MeasureName,heart failure patients given discharge instructions
201,Score,94%
201,Sample,316 patients
201,Stateavg,al_hf-1
202,ProviderNumber,10011
202,HospitalName,st vincents east
202,Address1,50 medical park east drive
202,Address2,
202,Address3,
202,City,birmingham
202,State,al
202,ZipCode,35235
202,CountyName,jefferson
202,PhoneNumber,2058383122
202,HospitalType,acute care hospitals
202,HospitalOwner,voluntary non-profit - private
202,EmergencyService,yes
202,Condition,heart failure
202,MeasureCode,hf-2
202,MeasureName,heart failure patients given an evaluation of left ventricular systolic (lvs) function
202,Score,98%
202,Sample,372 patients
202,Stateavg,al_hf-2
203,ProviderNumber,10011
203,HospitalName,st vincents east
203,Address1,50 medical park east drive
203,Address2,
203,Address3,
203,City,birmingham
203,State,al
203,ZipCode,35235
203,CountyName,jefferson
203,PhoneNumber,2058383122
203,HospitalType,acute care hospitals
203,HospitalOwner,voluntary non-profit - private
203,EmergencyService,yes
203,Condition,heart failure
203,MeasureCode,hf-3
203,MeasureName,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
203,Score,98%
203,Sample,130 patients
203,Stateavg,al_hf-3
204,ProviderNumber,10011
204,HospitalName,st vincents east
204,Address1,50 medical park east drive
204,Address2,
204,Address3,
204,City,birmingham
204,State,al
204,ZipCode,35235
204,CountyName,jefferson
204,PhoneNumber,2058383122
204,HospitalType,acute care hospitals
204,HospitalOwner,voluntary non-profit - private
204,EmergencyService,yes
204,Condition,heart failure
204,MeasureCode,hf-4
204,MeasureName,heart failure patients given smoking cessation advice/counseling
204,Score,100%
204,Sample,69 patients
204,Stateavg,al_hf-4
205,ProviderNumber,10011
205,HospitalName,st vincents east
